,LEVEL,POSITION,EXPERIENCE,GENDER,COMPANY,WORK_TYPE,CITY,CURRENCY,SALARY_AVG_TL
3155,Middle,MOBILE APPLICATION DEVELOPER,0 - 1 Yıl,Kadın,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,9499
3156,Senior,SOFTWARE ARCHITECT,15 Yıl ve üzeri,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,25499
3157,Senior,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,29499
3158,Junior,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,7499
3159,Junior,MOBILE APPLICATION DEVELOPER,0 - 1 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,6499
3160,Senior,FULL STACK DEVELOPER,5 - 7 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,10499
3161,Middle,DEVOPS ENGINEER,3 - 5 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,9499
3162,Senior,BACK-END DEVELOPER,5 - 7 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,13499
3163,Middle,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,9499
3164,Middle,FRONT-END DEVELOPER,1 - 3 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,6499
3165,Senior,BACK-END DEVELOPER,10 - 14 Yıl,Erkek,Kurumsal,Remote,yurt_ici,$ - Dolar,65195
3166,Junior,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,9499
3167,Senior,FULL STACK DEVELOPER,10 - 14 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,21499
3168,Senior,FULL STACK DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,11499
3169,Junior,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Outsource,Remote,yurt_ici,₺ - Türk Lirası,10499
3170,Junior,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Remote,yurt_disi,€ - Euro,48665
3171,Senior,FULL STACK DEVELOPER,7 - 10 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,30499
3172,Middle,FULL STACK DEVELOPER,1 - 3 Yıl,Kadın,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,7499
3173,Senior,MOBILE APPLICATION DEVELOPER,10 - 14 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,22499
3174,Middle,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Yazılım & Teknoloji,Ofis,yurt_ici,₺ - Türk Lirası,10499
3175,Senior,MOBILE APPLICATION DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,25499
3176,Senior,BACK-END DEVELOPER,5 - 7 Yıl,Erkek,Dijital / Reklam Ajansı,Remote,yurt_ici,₺ - Türk Lirası,16499
3177,Junior,FRONT-END DEVELOPER,0 - 1 Yıl,Kadın,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,9499
3178,Middle,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,5499
3179,Junior,DATA SCIENTIST,0 - 1 Yıl,Kadın,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,10499
3180,Middle,QA / TEST AUTOMATION DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,14499
3181,Senior,MOBILE APPLICATION DEVELOPER,3 - 5 Yıl,Erkek,DIGER,Ofis,yurt_ici,₺ - Türk Lirası,15499
3182,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,12499
3183,Senior,FULL STACK DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,9499
3184,Senior,EMBEDDED SOFTWARE DEVELOPER,15 Yıl ve üzeri,Erkek,Yazılım & Teknoloji,Ofis,yurt_ici,₺ - Türk Lirası,55000
3185,Senior,FULL STACK DEVELOPER,15 Yıl ve üzeri,Erkek,Kurumsal,Remote,yurt_disi,£ - Sterlin,124068
3186,Senior,FULL STACK DEVELOPER,3 - 5 Yıl,Erkek,Startup,Remote,yurt_ici,$ - Dolar,195605
3187,Junior,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,7499
3188,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Startup,Geçici Remote,yurt_ici,₺ - Türk Lirası,9499
3189,Junior,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,5499
3190,Senior,TEAM / TECH LEAD,5 - 7 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,17499
3191,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Kadın,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,17499
3192,Junior,FRONT-END DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,10499
3193,Senior,SOFTWARE ARCHITECT,7 - 10 Yıl,Erkek,Startup,Geçici Hibrit,yurt_disi,€ - Euro,204425
3194,Middle,FRONT-END DEVELOPER,1 - 3 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,9499
3195,Junior,FULL STACK DEVELOPER,1 - 3 Yıl,Kadın,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,9499
3196,Senior,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,Outsource,Ofis,yurt_ici,₺ - Türk Lirası,25499
3197,Senior,FRONT-END DEVELOPER,10 - 14 Yıl,Kadın,Startup,Remote,yurt_ici,₺ - Türk Lirası,42499
3198,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Erkek,Outsource,Ofis,yurt_ici,₺ - Türk Lirası,13499
3199,Junior,FRONT-END DEVELOPER,0 - 1 Yıl,Kadın,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,13499
3200,Senior,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,30499
3201,Senior,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,Startup,Hibrit,yurt_disi,€ - Euro,68135
3202,Junior,FULL STACK DEVELOPER,1 - 3 Yıl,Kadın,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,7499
3203,Middle,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,E-Ticaret,Geçici Remote,yurt_ici,₺ - Türk Lirası,15499
3204,Senior,TEAM / TECH LEAD,10 - 14 Yıl,Erkek,Startup,Remote,yurt_ici,$ - Dolar,102455
3205,Senior,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,Startup,Remote,yurt_disi,$ - Dolar,83825
3206,Junior,FRONT-END DEVELOPER,0 - 1 Yıl,Kadın,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,8499
3207,Senior,TEAM / TECH LEAD,7 - 10 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,27499
3208,Middle,MOBILE APPLICATION DEVELOPER,7 - 10 Yıl,Kadın,E-Ticaret,Geçici Remote,yurt_ici,₺ - Türk Lirası,23499
3209,Junior,BACK-END DEVELOPER,1 - 3 Yıl,Kadın,E-Ticaret,Geçici Remote,yurt_ici,₺ - Türk Lirası,12499
3210,Middle,FRONT-END DEVELOPER,5 - 7 Yıl,Kadın,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,5499
3211,Senior,FULL STACK DEVELOPER,7 - 10 Yıl,Kadın,Startup,Remote,yurt_disi,€ - Euro,68135
3212,Junior,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,8499
3213,Senior,FULL STACK DEVELOPER,15 Yıl ve üzeri,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,26499
3214,Middle,DATA SCIENTIST,1 - 3 Yıl,Kadın,DIGER,Hibrit,yurt_ici,₺ - Türk Lirası,14499
3215,Junior,QA / TEST AUTOMATION DEVELOPER,0 - 1 Yıl,Kadın,Outsource,Geçici Remote,yurt_ici,₺ - Türk Lirası,6499
3216,Senior,BACK-END DEVELOPER,15 Yıl ve üzeri,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,25499
3217,Junior,FULL STACK DEVELOPER,0 - 1 Yıl,Erkek,Startup,Geçici Remote,yurt_ici,₺ - Türk Lirası,5499
3218,Junior,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Startup,Remote,yurt_disi,€ - Euro,29195
3219,Junior,QA / TEST AUTOMATION DEVELOPER,0 - 1 Yıl,Kadın,Outsource,Remote,yurt_ici,₺ - Türk Lirası,5499
3220,Middle,GAME DEVELOPER,1 - 3 Yıl,Erkek,Oyun,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,10499
3221,Senior,FULL STACK DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,21499
3222,Senior,BACK-END DEVELOPER,10 - 14 Yıl,Kadın,DIGER,Remote,yurt_disi,$ - Dolar,195605
3223,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Outsource,Remote,yurt_ici,₺ - Türk Lirası,14499
3224,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,15499
3225,Middle,FRONT-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,9499
3226,Junior,FULL STACK DEVELOPER,0 - 1 Yıl,Kadın,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,9499
3227,Junior,FULL STACK DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,10499
3228,Senior,FRONT-END DEVELOPER,7 - 10 Yıl,Kadın,Oyun,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,15499
3229,Senior,SOFTWARE ARCHITECT,15 Yıl ve üzeri,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,42499
3230,Senior,FULL STACK DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,25499
3231,Senior,FULL STACK DEVELOPER,10 - 14 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,41499
3232,Middle,FRONT-END DEVELOPER,3 - 5 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,15499
3233,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,17499
3234,Middle,FRONT-END DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,14499
3235,Middle,DEVOPS ENGINEER,3 - 5 Yıl,Kadın,Startup,Remote,yurt_ici,₺ - Türk Lirası,19499
3236,Senior,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,20499
3237,Senior,FRONT-END DEVELOPER,5 - 7 Yıl,Erkek,Oyun,Ofis,yurt_ici,₺ - Türk Lirası,14499
3238,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,17499
3239,Junior,FULL STACK DEVELOPER,0 - 1 Yıl,Erkek,DIGER,Remote,yurt_disi,$ - Dolar,27935
3240,Junior,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,5499
3241,Junior,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,13499
3242,Senior,SOFTWARE DEVELOPMENT MANAGER,15 Yıl ve üzeri,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,31499
3243,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Kadın,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,13499
3244,Senior,BACK-END DEVELOPER,10 - 14 Yıl,Kadın,Outsource,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,13499
3245,Middle,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,10499
3246,Middle,DATA SCIENTIST,1 - 3 Yıl,Kadın,E-Ticaret,Geçici Remote,yurt_ici,₺ - Türk Lirası,10499
3247,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Kadın,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,20499
3248,Senior,SOFTWARE DEVELOPMENT MANAGER,10 - 14 Yıl,Kadın,Kurumsal,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,32499
3249,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Kadın,Outsource,Remote,yurt_ici,€ - Euro,29195
3250,Senior,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Startup,Remote,yurt_disi,$ - Dolar,83825
3251,Senior,MOBILE APPLICATION DEVELOPER,7 - 10 Yıl,Kadın,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,21499
3252,Senior,FULL STACK DEVELOPER,5 - 7 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,17499
3253,Senior,TEAM / TECH LEAD,10 - 14 Yıl,Erkek,Startup,Remote,yurt_disi,$ - Dolar,65195
3254,Senior,BACK-END DEVELOPER,5 - 7 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,6499
3255,Senior,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,13499
3256,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Kadın,Yazılım & Teknoloji,Remote,yurt_ici,₺ - Türk Lirası,11499
3257,Senior,SOFTWARE DEVELOPMENT MANAGER,7 - 10 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,34499
3258,Junior,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,15499
3259,Junior,FRONT-END DEVELOPER,1 - 3 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,5499
3260,Senior,DATABASE ADMIN,5 - 7 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,17499
3261,Senior,BACK-END DEVELOPER,10 - 14 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,8499
3262,Senior,FULL STACK DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,30499
3263,Middle,QA / TEST AUTOMATION DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,21499
3264,Junior,FULL STACK DEVELOPER,1 - 3 Yıl,Kadın,Kurumsal,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,10499
3265,Senior,DEVOPS ENGINEER,10 - 14 Yıl,Erkek,Startup,Geçici Remote,yurt_disi,€ - Euro,68135
3266,Middle,DATA SCIENTIST,7 - 10 Yıl,Kadın,Startup,Hibrit,yurt_disi,£ - Sterlin,101508
3267,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Startup,Remote,yurt_ici,$ - Dolar,46565
3268,Middle,FRONT-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,13499
3269,Middle,FULL STACK DEVELOPER,5 - 7 Yıl,Kadın,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,20499
3270,Senior,DATA SCIENTIST,3 - 5 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,16499
3271,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Outsource,Remote,yurt_ici,₺ - Türk Lirası,12499
3272,Junior,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Startup,Geçici Remote,yurt_ici,₺ - Türk Lirası,9499
3273,Senior,FRONT-END DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,20499
3274,Junior,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,6499
3275,Junior,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,Startup,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,12499
3276,Junior,GAME DEVELOPER,1 - 3 Yıl,Kadın,Oyun,Remote,yurt_ici,₺ - Türk Lirası,10499
3277,Senior,MOBILE APPLICATION DEVELOPER,10 - 14 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,16499
3278,Junior,FRONT-END DEVELOPER,0 - 1 Yıl,Kadın,Startup,Remote,yurt_ici,₺ - Türk Lirası,5499
3279,Middle,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,Startup,Geçici Remote,yurt_ici,₺ - Türk Lirası,16499
3280,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Kadın,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,9499
3281,Senior,CTO,10 - 14 Yıl,Kadın,Startup,Remote,yurt_ici,₺ - Türk Lirası,40499
3282,Middle,GAME DEVELOPER,1 - 3 Yıl,Erkek,Oyun,Geçici Remote,yurt_ici,$ - Dolar,27935
3283,Junior,DATA SCIENTIST,0 - 1 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,6499
3284,Senior,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,23499
3285,Senior,FULL STACK DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,21499
3286,Middle,FRONT-END DEVELOPER,1 - 3 Yıl,Kadın,Oyun,Remote,yurt_ici,€ - Euro,29195
3287,Middle,QA / TEST AUTOMATION DEVELOPER,3 - 5 Yıl,Kadın,Oyun,Hibrit,yurt_ici,₺ - Türk Lirası,7499
3288,Senior,GAME DEVELOPER,1 - 3 Yıl,Erkek,Oyun,Remote,yurt_ici,$ - Dolar,27935
3289,Senior,FRONT-END DEVELOPER,7 - 10 Yıl,Kadın,Startup,Hibrit,yurt_disi,$ - Dolar,121085
3290,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Outsource,Remote,yurt_ici,₺ - Türk Lirası,10499
3291,Senior,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,Outsource,Remote,yurt_ici,₺ - Türk Lirası,11499
3292,Junior,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,8499
3293,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Startup,Remote,yurt_ici,$ - Dolar,27935
3294,Senior,EMBEDDED SOFTWARE DEVELOPER,5 - 7 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,20499
3295,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,13499
3296,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,16499
3297,Junior,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,14499
3298,Junior,MOBILE APPLICATION DEVELOPER,0 - 1 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,7499
3299,Senior,TEAM / TECH LEAD,10 - 14 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,20499
3300,Junior,FULL STACK DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,8499
3301,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,9499
3302,Senior,GAME DEVELOPER,7 - 10 Yıl,Erkek,Oyun,Remote,yurt_ici,₺ - Türk Lirası,5499
3303,Middle,QA / TEST AUTOMATION DEVELOPER,5 - 7 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,16499
3304,Senior,SOFTWARE DEVELOPMENT MANAGER,7 - 10 Yıl,Kadın,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,42499
3305,Senior,EMBEDDED SOFTWARE DEVELOPER,5 - 7 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,18499
3306,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,12499
3307,Senior,SOFTWARE ARCHITECT,10 - 14 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,33499
3308,Senior,DEVOPS ENGINEER,7 - 10 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,8499
3309,Senior,BACK-END DEVELOPER,5 - 7 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,19499
3310,Senior,FRONT-END DEVELOPER,15 Yıl ve üzeri,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,28499
3311,Middle,FULL STACK DEVELOPER,5 - 7 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,12499
3312,Junior,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,14499
3313,Senior,MOBILE APPLICATION DEVELOPER,5 - 7 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,23499
3314,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,12499
3315,Middle,BACK-END DEVELOPER,5 - 7 Yıl,Kadın,Kurumsal,Geçici Remote,yurt_disi,€ - Euro,48665
3316,Junior,FRONT-END DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,6499
3317,Junior,FULL STACK DEVELOPER,0 - 1 Yıl,Kadın,Dijital / Reklam Ajansı,Geçici Remote,yurt_ici,₺ - Türk Lirası,11499
3318,Senior,FULL STACK DEVELOPER,10 - 14 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,15499
3319,Middle,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,13499
3320,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Kadın,Outsource,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,8499
3321,Junior,BACK-END DEVELOPER,5 - 7 Yıl,Kadın,Startup,Geçici Remote,yurt_disi,£ - Sterlin,56388
3322,Junior,FRONT-END DEVELOPER,0 - 1 Yıl,Erkek,Dijital / Reklam Ajansı,Remote,yurt_ici,₺ - Türk Lirası,6499
3323,Middle,DATA SCIENTIST,7 - 10 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,18499
3324,Junior,FRONT-END DEVELOPER,1 - 3 Yıl,Kadın,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,10499
3325,Middle,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,9499
3327,Middle,FULL STACK DEVELOPER,5 - 7 Yıl,Erkek,Fintech / Finans,Hibrit,yurt_disi,₺ - Türk Lirası,6499
3328,Senior,BACK-END DEVELOPER,10 - 14 Yıl,Kadın,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,13499
3329,Senior,TEAM / TECH LEAD,10 - 14 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,25499
3330,Middle,DATA SCIENTIST,1 - 3 Yıl,Kadın,Startup,Geçici Remote,yurt_ici,₺ - Türk Lirası,19499
3331,Junior,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,5499
3332,Senior,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,E-Ticaret,Remote,yurt_disi,₺ - Türk Lirası,18499
3333,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,26499
3334,Senior,FULL STACK DEVELOPER,15 Yıl ve üzeri,Erkek,Outsource,Remote,yurt_disi,$ - Dolar,46565
3335,Middle,FRONT-END DEVELOPER,3 - 5 Yıl,Kadın,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,15499
3336,Senior,FRONT-END DEVELOPER,10 - 14 Yıl,Erkek,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,20499
3337,Senior,TEAM / TECH LEAD,15 Yıl ve üzeri,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,14499
3338,Junior,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Kadın,Outsource,Remote,yurt_ici,₺ - Türk Lirası,6499
3339,Junior,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,7499
3340,Junior,GAME DEVELOPER,0 - 1 Yıl,Erkek,Oyun,Ofis,yurt_ici,₺ - Türk Lirası,7499
3341,Junior,FULL STACK DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,5499
3342,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Startup,Hibrit,yurt_disi,$ - Dolar,195605
3343,Senior,DATA SCIENTIST,5 - 7 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,24499
3344,Senior,BACK-END DEVELOPER,10 - 14 Yıl,Erkek,Outsource,Hibrit,yurt_ici,₺ - Türk Lirası,24499
3345,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,DIGER,Ofis,yurt_ici,₺ - Türk Lirası,9499
3346,Middle,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,Startup,Hibrit,yurt_ici,$ - Dolar,46565
3347,Junior,FRONT-END DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,5499
3348,Junior,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,6499
3349,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Erkek,Startup,Geçici Remote,yurt_ici,₺ - Türk Lirası,10499
3350,Senior,SOFTWARE ARCHITECT,7 - 10 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,24499
3351,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,13499
3352,Senior,FULL STACK DEVELOPER,5 - 7 Yıl,Erkek,Startup,Remote,yurt_disi,$ - Dolar,46565
