,LEVEL,POSITION,TECH_STACK,EXPERIENCE,GENDER,COMPANY,COMPANY_SIZE,WORK_TYPE,CITY,CURRENCY,SALARY_FOR_OTHER_CURRENCY,SALARY_FOR_TL_CURRENCY,MIN_TL,MAX_TL,CUR_MIN,CUR_MAX
2917,Junior,FULL STACK DEVELOPER,".Net, React, React Native",0 - 1 Yıl,Kadın,Kurumsal,50 - 100 Kişi,Ofis,Isparta,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
2918,Senior,SOFTWARE ARCHITECT,".Net, JavaScript | Html | Css",10 - 14 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Remote,Yurt Dışı,₺ - Türk Lirası,,28.000 TL - 28.999 TL,28000.0,28999.0,0.0,0.0
2919,Senior,FULL STACK DEVELOPER,"Php, JavaScript | Html | Css",10 - 14 Yıl,Erkek,E-Ticaret,25 - 50 Kişi,Ofis,İstanbul,₺ - Türk Lirası,,30.000 TL - 30.999 TL,30000.0,30999.0,0.0,0.0
2920,Senior,BACK-END DEVELOPER,.Net,15 Yıl ve üzeri,Erkek,Outsource,50 - 100 Kişi,Remote,İstanbul,₺ - Türk Lirası,,28.000 TL - 28.999 TL,28000.0,28999.0,0.0,0.0
2921,Middle,DEVOPS ENGINEER,"Java, Php, JavaScript | Html | Css",3 - 5 Yıl,Erkek,Kurumsal,25 - 50 Kişi,Geçici Hibrit,İstanbul,₺ - Türk Lirası,,10.000 TL - 10.999 TL,10000.0,10999.0,0.0,0.0
2922,Middle,BACK-END DEVELOPER,Abap,1 - 3 Yıl,Erkek,Outsource,50 - 100 Kişi,Remote,İstanbul,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
2923,Middle,MOBILE APPLICATION DEVELOPER,Flutter,1 - 3 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
2924,Senior,SOFTWARE ARCHITECT,".Net, JavaScript | Html | Css, React",10 - 14 Yıl,Erkek,Startup,10 - 25 Kişi,Remote,İstanbul,₺ - Türk Lirası,,27.000 TL - 27.999 TL,27000.0,27999.0,0.0,0.0
2925,Middle,SOFTWARE ARCHITECT,".Net, Php",1 - 3 Yıl,Erkek,Startup,1 - 10 Kişi,Ofis,Ankara,₺ - Türk Lirası,,9.000 TL - 9.999 TL,9000.0,9999.0,0.0,0.0
2926,Senior,BACK-END DEVELOPER,"Php, JavaScript | Html | Css, React, React Native",10 - 14 Yıl,Erkek,E-Ticaret,250+,Remote,İstanbul,₺ - Türk Lirası,,13.000 TL - 13.999 TL,13000.0,13999.0,0.0,0.0
2927,Middle,FULL STACK DEVELOPER,".Net, C / C++, JavaScript | Html | Css",3 - 5 Yıl,Kadın,Outsource,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
2928,Senior,BACK-END DEVELOPER,Java,5 - 7 Yıl,Kadın,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,21.000 TL - 21.999 TL,21000.0,21999.0,0.0,0.0
2929,Senior,FULL STACK DEVELOPER,Java,5 - 7 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,21.000 TL - 21.999 TL,21000.0,21999.0,0.0,0.0
2930,Junior,BACK-END DEVELOPER,Php,0 - 1 Yıl,Kadın,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
2931,Junior,MOBILE APPLICATION DEVELOPER,"Java, Kotlin, Swift / Objective C",0 - 1 Yıl,Kadın,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
2932,Middle,BACK-END DEVELOPER,Java,3 - 5 Yıl,Erkek,Startup,25 - 50 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,20.000 TL - 20.999 TL,20000.0,20999.0,0.0,0.0
2933,Senior,FRONT-END DEVELOPER,".Net, React, React Native",3 - 5 Yıl,Erkek,Kurumsal,50 - 100 Kişi,Ofis,Bursa,₺ - Türk Lirası,,13.000 TL - 13.999 TL,13000.0,13999.0,0.0,0.0
2934,Senior,CTO,".Net, React, React Native",15 Yıl ve üzeri,Erkek,Startup,1 - 10 Kişi,Remote,Konya,₺ - Türk Lirası,,23.000 TL - 23.999 TL,23000.0,23999.0,0.0,0.0
2935,Junior,OTHERS,Java,1 - 3 Yıl,Erkek,E-Ticaret,100 - 250 Kişi,Remote,İstanbul,₺ - Türk Lirası,,9.000 TL - 9.999 TL,9000.0,9999.0,0.0,0.0
2936,Middle,MOBILE APPLICATION DEVELOPER,Swift / Objective C,1 - 3 Yıl,Erkek,Startup,10 - 25 Kişi,Remote,İstanbul,₺ - Türk Lirası,,15.000 TL - 15.999 TL,15000.0,15999.0,0.0,0.0
2937,Junior,FULL STACK DEVELOPER,"Java, JavaScript | Html | Css, React",0 - 1 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
2938,Middle,BACK-END DEVELOPER,Java,1 - 3 Yıl,Kadın,Kurumsal,250+,Ofis,Ankara,₺ - Türk Lirası,,17.000 TL - 17.999 TL,17000.0,17999.0,0.0,0.0
2939,Junior,OTHERS,Güvenlik açığı raporlayan yazılımın desteğini veriyorum.,0 - 1 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,$ - Dolar,1000 - 1.999,,18630.0,37241.369999999995,1000.0,1999.0
2940,Junior,FRONT-END DEVELOPER,"Java, JavaScript | Html | Css, React, Angular",0 - 1 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
2941,Junior,FRONT-END DEVELOPER,Angular,1 - 3 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Remote,İzmir,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
2942,Middle,FRONT-END DEVELOPER,"JavaScript | Html | Css, React, Angular",1 - 3 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,6.000 TL - 6.999 TL,6000.0,6999.0,0.0,0.0
2943,Middle,BACK-END DEVELOPER,"Java, Python",1 - 3 Yıl,Erkek,DIGER,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,11.000 TL - 11.999 TL,11000.0,11999.0,0.0,0.0
2944,Senior,MOBILE APPLICATION DEVELOPER,Swift / Objective C,3 - 5 Yıl,Erkek,E-Ticaret,50 - 100 Kişi,Ofis,Ankara,₺ - Türk Lirası,,20.000 TL - 20.999 TL,20000.0,20999.0,0.0,0.0
2945,Middle,FULL STACK DEVELOPER,"Java, Php, Vue",5 - 7 Yıl,Erkek,E-Ticaret,10 - 25 Kişi,Hibrit,İstanbul,$ - Dolar,2.000 - 2.999,,37260.0,55871.369999999995,2000.0,2999.0
2946,Senior,FULL STACK DEVELOPER,Java,1 - 3 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
2947,Middle,FULL STACK DEVELOPER,".Net, Angular",5 - 7 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,16.000 TL - 16.999 TL,16000.0,16999.0,0.0,0.0
2948,Middle,MOBILE APPLICATION DEVELOPER,"Java, Kotlin",3 - 5 Yıl,Erkek,Kurumsal,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,19.000 TL - 19.999 TL,19000.0,19999.0,0.0,0.0
2949,Junior,MOBILE APPLICATION DEVELOPER,Swift / Objective C,0 - 1 Yıl,Erkek,Startup,50 - 100 Kişi,Ofis,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
2950,Senior,EMBEDDED SOFTWARE DEVELOPER,".Net, Php, C / C++, Vue",10 - 14 Yıl,Erkek,Kurumsal,250+,Ofis,Ankara,₺ - Türk Lirası,,29.000 TL - 29.999 TL,29000.0,29999.0,0.0,0.0
2951,Middle,BACK-END DEVELOPER,".Net, Php, JavaScript | Html | Css",1 - 3 Yıl,Erkek,Dijital / Reklam Ajansı,1 - 10 Kişi,Ofis,Bursa,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
2952,Senior,TEAM / TECH LEAD,"Python, C / C++",10 - 14 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,40.000 TL - 40.999 TL,40000.0,40999.0,0.0,0.0
2953,Junior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css, Vue",0 - 1 Yıl,Kadın,E-Ticaret,1 - 10 Kişi,Ofis,İzmir,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
2954,Junior,FULL STACK DEVELOPER,.Net,0 - 1 Yıl,Erkek,E-Ticaret,1 - 10 Kişi,Hibrit,trabzon,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
2955,Middle,MOBILE APPLICATION DEVELOPER,Kotlin,3 - 5 Yıl,Kadın,Outsource,50 - 100 Kişi,Geçici Remote,İstanbul,₺ - Türk Lirası,,16.000 TL - 16.999 TL,16000.0,16999.0,0.0,0.0
2956,Senior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css, Vue",5 - 7 Yıl,Erkek,Kurumsal,250+,Ofis,İstanbul,₺ - Türk Lirası,,13.000 TL - 13.999 TL,13000.0,13999.0,0.0,0.0
2957,Middle,DATA SCIENTIST,Python,1 - 3 Yıl,Erkek,E-Ticaret,250+,Remote,İstanbul,₺ - Türk Lirası,,22.000 TL - 22.999 TL,22000.0,22999.0,0.0,0.0
2958,Junior,DATA SCIENTIST,"Python, SAS",1 - 3 Yıl,Erkek,Kurumsal,25 - 50 Kişi,Geçici Remote,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
2959,Senior,BACK-END DEVELOPER,.Net,7 - 10 Yıl,Erkek,Kurumsal,25 - 50 Kişi,Remote,İstanbul,₺ - Türk Lirası,,17.000 TL - 17.999 TL,17000.0,17999.0,0.0,0.0
2960,Senior,FRONT-END DEVELOPER,JavaScript | Html | Css,7 - 10 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
2961,Junior,QA / TEST AUTOMATION DEVELOPER,Java,1 - 3 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
2962,Middle,BACK-END DEVELOPER,.Net,0 - 1 Yıl,Erkek,Kurumsal,250+,Ofis,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
2963,Middle,MOBILE APPLICATION DEVELOPER,"Java, Kotlin",1 - 3 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Remote,İstanbul,₺ - Türk Lirası,,11.000 TL - 11.999 TL,11000.0,11999.0,0.0,0.0
2964,Junior,BACK-END DEVELOPER,Php,0 - 1 Yıl,Erkek,Yazılım & Teknoloji,100 - 250 Kişi,Remote,İstanbul,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
2965,Senior,FULL STACK DEVELOPER,"Java, JavaScript | Html | Css, React Native",7 - 10 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,25.000 TL - 25.999 TL,25000.0,25999.0,0.0,0.0
2966,Junior,SOFTWARE ARCHITECT,Pega,0 - 1 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,10.000 TL - 10.999 TL,10000.0,10999.0,0.0,0.0
2967,Senior,FULL STACK DEVELOPER,"Java, .Net, Php, Go, JavaScript | Html | Css",7 - 10 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,17.000 TL - 17.999 TL,17000.0,17999.0,0.0,0.0
2968,Middle,MOBILE APPLICATION DEVELOPER,"Java, Kotlin",1 - 3 Yıl,Erkek,E-Ticaret,250+,Remote,İstanbul,₺ - Türk Lirası,,18.000 TL - 18.999 TL,18000.0,18999.0,0.0,0.0
2969,Middle,MOBILE APPLICATION DEVELOPER,"Kotlin, Swift / Objective C",1 - 3 Yıl,Erkek,Startup,1 - 10 Kişi,Ofis,Kayseri,₺ - Türk Lirası,,17.000 TL - 17.999 TL,17000.0,17999.0,0.0,0.0
2970,Junior,FRONT-END DEVELOPER,"JavaScript | Html | Css, Angular",0 - 1 Yıl,Kadın,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,6.000 TL - 6.999 TL,6000.0,6999.0,0.0,0.0
2971,Middle,DATA SCIENTIST,Python,1 - 3 Yıl,Erkek,Kurumsal,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,17.000 TL - 17.999 TL,17000.0,17999.0,0.0,0.0
2972,Junior,BACK-END DEVELOPER,Java,0 - 1 Yıl,Kadın,Outsource,1 - 10 Kişi,Remote,İstanbul,₺ - Türk Lirası,,6.000 TL - 6.999 TL,6000.0,6999.0,0.0,0.0
2973,Senior,SOFTWARE DEVELOPMENT MANAGER,Abap,10 - 14 Yıl,Erkek,Kurumsal,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,21.000 TL - 21.999 TL,21000.0,21999.0,0.0,0.0
2974,Middle,BACK-END DEVELOPER,Java,3 - 5 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Hibrit,İzmir,₺ - Türk Lirası,,18.000 TL - 18.999 TL,18000.0,18999.0,0.0,0.0
2975,Senior,FRONT-END DEVELOPER,"Kotlin, JavaScript | Html | Css, React",5 - 7 Yıl,Erkek,Startup,10 - 25 Kişi,Remote,Yurt Dışı,£ - Sterlin,4.000 - 4.999,,90240.0,112777.43999999999,4000.0,4999.0
2976,Senior,SOFTWARE ARCHITECT,.Net,15 Yıl ve üzeri,Erkek,Kurumsal,250+,Hibrit,Kocaeli,₺ - Türk Lirası,,32.000 TL - 32.999 TL,32000.0,32999.0,0.0,0.0
2977,Senior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css, Angular",7 - 10 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,20.000 TL - 20.999 TL,20000.0,20999.0,0.0,0.0
2978,Middle,FRONT-END DEVELOPER,Vue,1 - 3 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,11.000 TL - 11.999 TL,11000.0,11999.0,0.0,0.0
2979,Senior,MOBILE APPLICATION DEVELOPER,"Java, Kotlin, Swift / Objective C",10 - 14 Yıl,Erkek,DIGER,50 - 100 Kişi,Hibrit,Ankara,₺ - Türk Lirası,,50.000 TL ve üzeri,50000.0,60000.0,0.0,0.0
2980,Senior,SOFTWARE DEVELOPMENT MANAGER,".Net, JavaScript | Html | Css, React, React Native",10 - 14 Yıl,Erkek,Dijital / Reklam Ajansı,10 - 25 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,20.000 TL - 20.999 TL,20000.0,20999.0,0.0,0.0
2981,Junior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css",1 - 3 Yıl,Erkek,Kurumsal,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,6.000 TL - 6.999 TL,6000.0,6999.0,0.0,0.0
2982,Senior,SOFTWARE ARCHITECT,.Net,10 - 14 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,27.000 TL - 27.999 TL,27000.0,27999.0,0.0,0.0
2983,Junior,FRONT-END DEVELOPER,JavaScript | Html | Css,5 - 7 Yıl,Erkek,Kurumsal,1 - 10 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
2984,Senior,FULL STACK DEVELOPER,".Net, Vue, Angular",3 - 5 Yıl,Erkek,Kurumsal,50 - 100 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
2985,Junior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css",0 - 1 Yıl,Erkek,Kurumsal,250+,Remote,Bayburt ,₺ - Türk Lirası,,6.000 TL - 6.999 TL,6000.0,6999.0,0.0,0.0
2986,Junior,MOBILE APPLICATION DEVELOPER,".Net, Xamarin",0 - 1 Yıl,Erkek,Startup,1 - 10 Kişi,Ofis,İstanbul,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
2987,Senior,TEAM / TECH LEAD,.Net,10 - 14 Yıl,Erkek,E-Ticaret,250+,Remote,İstanbul,₺ - Türk Lirası,,28.000 TL - 28.999 TL,28000.0,28999.0,0.0,0.0
2988,Senior,CTO,"Java, .Net, Php, Go, JavaScript | Html | Css, React, Vue, Angular, Flutter",15 Yıl ve üzeri,Erkek,Startup,25 - 50 Kişi,Ofis,İstanbul,₺ - Türk Lirası,,30.000 TL - 30.999 TL,30000.0,30999.0,0.0,0.0
2989,Junior,BACK-END DEVELOPER,Go,1 - 3 Yıl,Erkek,Startup,10 - 25 Kişi,Remote,İstanbul,$ - Dolar,2.000 - 2.999,,37260.0,55871.369999999995,2000.0,2999.0
2990,Junior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css",3 - 5 Yıl,Erkek,DIGER,250+,Ofis,Manisa,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
2991,Senior,SOFTWARE DEVELOPMENT MANAGER,.Net,7 - 10 Yıl,Erkek,Kurumsal,1 - 10 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
2992,Junior,BACK-END DEVELOPER,.Net,0 - 1 Yıl,Erkek,Kurumsal,50 - 100 Kişi,Remote,İstanbul,₺ - Türk Lirası,,9.000 TL - 9.999 TL,9000.0,9999.0,0.0,0.0
2993,Junior,FULL STACK DEVELOPER,"Java, React, Angular",1 - 3 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,17.000 TL - 17.999 TL,17000.0,17999.0,0.0,0.0
2994,Senior,FULL STACK DEVELOPER,Java,7 - 10 Yıl,Erkek,Kurumsal,10 - 25 Kişi,Hibrit,Ankara,₺ - Türk Lirası,,20.000 TL - 20.999 TL,20000.0,20999.0,0.0,0.0
2995,Junior,FRONT-END DEVELOPER,"JavaScript | Html | Css, React, React Native",0 - 1 Yıl,Erkek,Startup,10 - 25 Kişi,Ofis,İzmir,₺ - Türk Lirası,,10.000 TL - 10.999 TL,10000.0,10999.0,0.0,0.0
2996,Senior,FULL STACK DEVELOPER,"Java, JavaScript | Html | Css",7 - 10 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,27.000 TL - 27.999 TL,27000.0,27999.0,0.0,0.0
2997,Middle,BACK-END DEVELOPER,"Java, Go, Python, Swift / Objective C, JavaScript | Html | Css, React, React Native",1 - 3 Yıl,Erkek,Kurumsal,25 - 50 Kişi,Ofis,Antalya ,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
2998,Senior,BACK-END DEVELOPER,Java,10 - 14 Yıl,Kadın,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,22.000 TL - 22.999 TL,22000.0,22999.0,0.0,0.0
2999,Senior,FULL STACK DEVELOPER,".Net, Python, JavaScript | Html | Css, Vue, Flutter",5 - 7 Yıl,Erkek,Kurumsal,1 - 10 Kişi,Ofis,İstanbul,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
3000,Senior,BACK-END DEVELOPER,"Java, .Net",7 - 10 Yıl,Erkek,Startup,250+,Hibrit,İstanbul,₺ - Türk Lirası,,19.000 TL - 19.999 TL,19000.0,19999.0,0.0,0.0
3001,Senior,BACK-END DEVELOPER,Java,10 - 14 Yıl,Erkek,Outsource,250+,Remote,İstanbul,₺ - Türk Lirası,,27.000 TL - 27.999 TL,27000.0,27999.0,0.0,0.0
3002,Middle,FULL STACK DEVELOPER,"Php, JavaScript | Html | Css, React, Angular",1 - 3 Yıl,Erkek,Kurumsal,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,16.000 TL - 16.999 TL,16000.0,16999.0,0.0,0.0
3003,Senior,FULL STACK DEVELOPER,.Net,5 - 7 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,16.000 TL - 16.999 TL,16000.0,16999.0,0.0,0.0
3004,Junior,MOBILE APPLICATION DEVELOPER,Swift / Objective C,1 - 3 Yıl,Erkek,Startup,10 - 25 Kişi,Remote,İstanbul,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
3005,Senior,DEVOPS ENGINEER,"Go, Python",7 - 10 Yıl,Erkek,Startup,10 - 25 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,37.000 TL - 37.999 TL,37000.0,37999.0,0.0,0.0
3006,Senior,MOBILE APPLICATION DEVELOPER,Swift / Objective C,3 - 5 Yıl,Erkek,Startup,10 - 25 Kişi,Remote,Palo Alto,$ - Dolar,3.000 - 3.999,,55890.0,74501.37,3000.0,3999.0
3007,Senior,BACK-END DEVELOPER,.Net,3 - 5 Yıl,Erkek,E-Ticaret,50 - 100 Kişi,Remote,İstanbul,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
3008,Middle,EMBEDDED SOFTWARE DEVELOPER,"Python, C / C++, JavaScript | Html | Css",0 - 1 Yıl,Erkek,Startup,1 - 10 Kişi,Ofis,İstanbul,₺ - Türk Lirası,,6.000 TL - 6.999 TL,6000.0,6999.0,0.0,0.0
3009,Senior,FULL STACK DEVELOPER,".Net, Vue",5 - 7 Yıl,Erkek,Kurumsal,250+,Remote,Diyarbakır,₺ - Türk Lirası,,23.000 TL - 23.999 TL,23000.0,23999.0,0.0,0.0
3010,Junior,FRONT-END DEVELOPER,Vue,1 - 3 Yıl,Erkek,Dijital / Reklam Ajansı,1 - 10 Kişi,Remote,İstanbul,₺ - Türk Lirası,,10.000 TL - 10.999 TL,10000.0,10999.0,0.0,0.0
3011,Middle,BACK-END DEVELOPER,Ruby,5 - 7 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Remote,İstanbul,€ - Euro,2.000 - 2.999,,38940.0,58390.53,2000.0,2999.0
3012,Senior,CTO,".Net, React, Vue, Angular",10 - 14 Yıl,Erkek,Startup,1 - 10 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,24.000 TL - 24.999 TL,24000.0,24999.0,0.0,0.0
3013,Junior,FULL STACK DEVELOPER,"Python, JavaScript | Html | Css, React, React Native",0 - 1 Yıl,Kadın,Startup,1 - 10 Kişi,Remote,İstanbul,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
3014,Junior,BACK-END DEVELOPER,Java,0 - 1 Yıl,Kadın,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
3015,Middle,FULL STACK DEVELOPER,.Net,3 - 5 Yıl,Erkek,Kurumsal,250+,Geçici Hibrit,İstanbul,₺ - Türk Lirası,,11.000 TL - 11.999 TL,11000.0,11999.0,0.0,0.0
3016,Middle,FULL STACK DEVELOPER,".Net, Php, Vue, Angular",3 - 5 Yıl,Erkek,Startup,1 - 10 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,10.000 TL - 10.999 TL,10000.0,10999.0,0.0,0.0
3017,Senior,SOFTWARE DEVELOPMENT MANAGER,.Net,10 - 14 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Ofis,İstanbul,₺ - Türk Lirası,,23.000 TL - 23.999 TL,23000.0,23999.0,0.0,0.0
3018,Senior,TEAM / TECH LEAD,"JavaScript | Html | Css, React, Vue",7 - 10 Yıl,Erkek,Dijital / Reklam Ajansı,50 - 100 Kişi,Remote,İstanbul,₺ - Türk Lirası,,20.000 TL - 20.999 TL,20000.0,20999.0,0.0,0.0
3019,Senior,FULL STACK DEVELOPER,Java,5 - 7 Yıl,Erkek,Outsource,250+,Hibrit,İstanbul,₺ - Türk Lirası,,25.000 TL - 25.999 TL,25000.0,25999.0,0.0,0.0
3020,Senior,FULL STACK DEVELOPER,"Php, JavaScript | Html | Css",10 - 14 Yıl,Erkek,Kurumsal,250+,Ofis,İstanbul,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
3021,Senior,FULL STACK DEVELOPER,"Php, JavaScript | Html | Css",1 - 3 Yıl,Erkek,Dijital / Reklam Ajansı,1 - 10 Kişi,Ofis,İstanbul,₺ - Türk Lirası,,6.000 TL - 6.999 TL,6000.0,6999.0,0.0,0.0
3022,Junior,BACK-END DEVELOPER,"Java, Php, Python, JavaScript | Html | Css",0 - 1 Yıl,Erkek,Startup,1 - 10 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
3023,Senior,SOFTWARE ARCHITECT,ABAP,10 - 14 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,42.000 TL - 42.999 TL,42000.0,42999.0,0.0,0.0
3024,Middle,FULL STACK DEVELOPER,".Net, Go, JavaScript | Html | Css, React, Vue, Angular, React Native",3 - 5 Yıl,Erkek,Startup,25 - 50 Kişi,Remote,İstanbul,₺ - Türk Lirası,,18.000 TL - 18.999 TL,18000.0,18999.0,0.0,0.0
3025,Junior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css, React",1 - 3 Yıl,Erkek,Startup,10 - 25 Kişi,Hibrit,Ankara,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
3026,Middle,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css, Angular",1 - 3 Yıl,Erkek,Startup,1 - 10 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,15.000 TL - 15.999 TL,15000.0,15999.0,0.0,0.0
3027,Junior,BACK-END DEVELOPER,.Net,1 - 3 Yıl,Erkek,E-Ticaret,100 - 250 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
3028,Middle,FULL STACK DEVELOPER,.Net,1 - 3 Yıl,Erkek,Outsource,10 - 25 Kişi,Remote,İstanbul,₺ - Türk Lirası,,20.000 TL - 20.999 TL,20000.0,20999.0,0.0,0.0
3029,Middle,BACK-END DEVELOPER,".Net, Angular",7 - 10 Yıl,Erkek,DIGER,1 - 10 Kişi,Remote,İstanbul,₺ - Türk Lirası,,13.000 TL - 13.999 TL,13000.0,13999.0,0.0,0.0
3030,Junior,FULL STACK DEVELOPER,.Net,0 - 1 Yıl,Erkek,Startup,1 - 10 Kişi,Hibrit,Ankara,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
3031,Junior,FRONT-END DEVELOPER,"JavaScript | Html | Css, React, Angular",0 - 1 Yıl,Erkek,Startup,25 - 50 Kişi,Remote,İstanbul,₺ - Türk Lirası,,10.000 TL - 10.999 TL,10000.0,10999.0,0.0,0.0
